href,model_id,full_name,year
/showmodel?model=232875,232875,Basal ganglia motor function and the inverse kinematics calculation (Salimi-Badr et al 2017),2017
/showmodel?model=127388,127388,Basal ganglia network model of subthalamic deep brain stimulation (Hahn and McIntyre 2010),2010
/showmodel?model=152113,152113,"Basal ganglia-corticothalamic (BGCT) network (Chen et al., 2014)",2014
/showmodel?model=141699,141699,Basal ganglia-thalamic network model for deep brain stimulation (So et al. 2012),2012
/showmodel?model=83562,83562,Basal ganglia-thalamocortical loop model of action selection (Humphries and Gurney 2002),2002
/showmodel?model=168950,168950,Basis for temporal filters in the cerebellar granular layer (Roessert et al. 2015),2015
/showmodel?model=155601,155601,"Basket cell extrasynaptic inhibition modulates network oscillations (Proddutur et al., 2013)",2013
/showmodel?model=232074,232074,Behavioral time scale synaptic plasticity underlies CA1 place fields (Bittner et al. 2017),2017
/showmodel?model=266497,266497,Beta-cell hubs maintain Ca2+ oscillations in human and mouse islet simulations (Lei et al 2018),2018
/showmodel?model=266560,266560,Binocular energy model set for binocular neurons in optic lobe of praying mantis (Rosner et al 2019),2019
/showmodel?model=267736,267736,"Biochemical Systems Theory Model of SARS-CoV-2 infection network (Sasidharakurup et al., 2021)",2021
/showmodel?model=267735,267735,Biochemical Systems Theory Model of TNFa related pathways (Sasidharakurup and Diwakar 2020),2020
/showmodel?model=260971,260971,Biochemically detailed model of LTP and LTD in a cortical spine (Maki-Marttunen et al 2020),2020
/showmodel?model=150206,150206,"Biologically Constrained Basal Ganglia model (BCBG model) (Lienard, Girard 2014)",2014
/showmodel?model=64242,64242,Biologically-plausible models for spatial navigation (Cannon et al 2003),2003
/showmodel?model=116096,116096,Biophysical and phenomenological models of spike-timing dependent plasticity (Badoual et al. 2006),2006
/showmodel?model=262368,262368,Biophysical basis of Subthalamic LFPs Recorded from DBS electrodes (Maling et al 2018),2018
/showmodel?model=147172,147172,Biophysical model for field potentials of networks of I&F neurons (beim Graben & Serafim 2013),2013
/showmodel?model=262233,262233,Biophysical modeling of pathological brain states (Sudhakar et al 2019),2019
/showmodel?model=267187,267187,Biophysical models of AWCon and RMD C. elegans neurons (M. Nicoletti at al. 2019),2019
/showmodel?model=267646,267646,Biophysically Realistic Network Model of the Wild-Type and Degenerate Retina (Ly et al 2022),2022
/showmodel?model=267511,267511,Biophysically detailed model of somatosensory thalamocortical circuit,None
/showmodel?model=141274,141274,Biophysically detailed model of the mouse sino-atrial node cell (Kharche et al. 2011),2011
/showmodel?model=136803,136803,Biophysically realistic neural modeling of the MEG mu rhythm (Jones et al. 2009),2009
/showmodel?model=241165,241165,Biophysically realistic neuron models for simulation of cortical stimulation (Aberra et al. 2018),2018
/showmodel?model=144586,144586,Boolean network-based analysis of the apoptosis network (Mai and Liu 2009),2009
/showmodel?model=195886,195886,"Borderline Personality Disorder (Berdahl, 2010)",2010
/showmodel?model=56012,56012,Boundary effects influence velocity in transverse propagation of cardiac APs (Sperelakis et al 2005),2005
/showmodel?model=239388,239388,"Brain Dynamics Toolbox (Heitmann & Breakspear 2016, 2017, 2018)",2016
/showmodel?model=222725,222725,Brain networks simulators - a comparative study  (Tikidji-Hamburyan et al 2017),2017
/showmodel?model=266663,266663,Brainstem circuits controlling locomotor frequency and gait (Ausborn et al 2019),2019
/showmodel?model=55749,55749,Breakdown of accmmodation in nerve: a possible role for INAp (Hennings et al 2005),2005
/showmodel?model=114242,114242,Brette-Gerstner model (Touboul and Brette 2008),2008
/showmodel?model=116830,116830,Broadening of activity with flow across neural structures (Lytton et al. 2008),2008
/showmodel?model=256610,256610,Bump Attractor Models: Delayed Response & Recognition Span - spatial condition (Ibanez et al 2019),2019
/showmodel?model=262422,262422,Burst and tonic firing behaviour in subfornical organ (SFO) neurons (Medlock et al 2018),2018
/showmodel?model=34168,34168,Burst induced synaptic plasticity in Apysia sensorimotor neurons (Phares et al 2003),2003
/showmodel?model=42323,42323,"Bursting activity of neuron R15 in Aplysia (Canavier et al 1991, Butera et al 1995)",1991
/showmodel?model=156781,156781,Bursting and oscillations in RD1 Retina driven by AII Amacrine Neuron (Choi et al. 2014),2014
/showmodel?model=46839,46839,Bursting and resonance in cerebellar granule cells (D'Angelo et al. 2001),2001
/showmodel?model=247656,247656,Bursting in dopamine neurons (Li YX et al 1996),1996
/showmodel?model=139418,139418,Bursting respiratory net: clustered architecture gives large phase diff`s (Fietkiewicz et al 2011),2011
/showmodel?model=53894,53894,C elegans pharynx simulation (Avery and Shtonda 2003),2003
/showmodel?model=182843,182843,CA1 PV+ fast-firing hippocampal interneuron (Ferguson et al. 2013),2013
/showmodel?model=7485,7485,"CA1 Pyramidal Neuron: Synaptic Scaling (London, Segev 2001)",2001
/showmodel?model=2937,2937,CA1 Pyramidal Neuron: slow Na+ inactivation (Migliore 1996),1996
/showmodel?model=184545,184545,CA1 SOM+ (OLM) hippocampal interneuron (Ferguson et al. 2015),2015
/showmodel?model=20015,20015,CA1 interneuron: K currents (Lien et al 2002),2002
/showmodel?model=246546,246546,CA1 network model for place cell dynamics (Turi et al 2019),2019
/showmodel?model=256311,256311,CA1 network model: interneuron contributions to epileptic deficits (Shuman et al 2020),2020
/showmodel?model=87546,87546,CA1 oriens alveus interneurons: signaling properties (Minneci et al. 2007),2007
/showmodel?model=225080,225080,CA1 pyr cell: Inhibitory modulation of spatial selectivity+phase precession (Grienberger et al 2017),2017
/showmodel?model=267680,267680,CA1 pyr cell: phenomenological NMDAR-based model of synaptic plasticity (Dainauskas et al 2023),2023
/showmodel?model=184731,184731,CA1 pyramidal cell receptor dependent cAMP dynamics (Chay et al. 2016),2016
/showmodel?model=66268,66268,CA1 pyramidal cell: I_NaP and I_M contributions to somatic bursting (Golomb et al 2006),2006
/showmodel?model=144401,144401,CA1 pyramidal cell: reconstructed axonal arbor and failures at weak gap junctions (Vladimirov 2011),2011
/showmodel?model=188977,188977,"CA1 pyramidal cells, basket cells, ripples (Malerba et al 2016)",2016
/showmodel?model=244416,244416,CA1 pyramidal neuron (Combe et al 2018),2018
/showmodel?model=182515,182515,CA1 pyramidal neuron (Ferguson et al. 2014),2014
/showmodel?model=2796,2796,CA1 pyramidal neuron (Migliore et al 1999),1999
/showmodel?model=144463,144463,CA1 pyramidal neuron dendritic spine with plasticity (O`Donnell et al. 2011),2011
/showmodel?model=185021,185021,CA1 pyramidal neuron network model (Ferguson et al 2015),2015
/showmodel?model=187610,187610,CA1 pyramidal neuron synaptic integration (Bloss et al. 2016),2016
/showmodel?model=116084,116084,CA1 pyramidal neuron synaptic integration (Jarsky et al. 2005),2005
/showmodel?model=71312,71312,"CA1 pyramidal neuron synaptic integration (Li and Ascoli 2006, 2008)",2006
/showmodel?model=125152,125152,CA1 pyramidal neuron to study INaP properties and repetitive firing (Uebachs et al. 2010),2010
/showmodel?model=20212,20212,CA1 pyramidal neuron:  as a 2-layer NN and subthreshold synaptic summation (Poirazi et al 2003),2003
/showmodel?model=184054,184054,CA1 pyramidal neuron: Dendritic Na+ spikes are required for LTP at distal synapses (Kim et al 2015),2015
/showmodel?model=144541,144541,CA1 pyramidal neuron: Ih current (Migliore et al. 2012),2012
/showmodel?model=240960,240960,CA1 pyramidal neuron: Persistent Na current mediates steep synaptic amplification (Hsu et al 2018),2018
/showmodel?model=7509,7509,"CA1 pyramidal neuron: Synaptic Scaling (Magee, Cook 2000)",2000
/showmodel?model=148646,148646,CA1 pyramidal neuron: action potential backpropagation (Gasparini & Migliore 2015),2015
/showmodel?model=106551,106551,CA1 pyramidal neuron: calculation of MRI signals (Cassara et al. 2008),2008
/showmodel?model=7386,7386,CA1 pyramidal neuron: conditional boosting of dendritic APs (Watanabe et al 2002),2002
/showmodel?model=206244,206244,CA1 pyramidal neuron: dendritic Ca2+ inhibition (Muellner et al. 2015),2015
/showmodel?model=44050,44050,CA1 pyramidal neuron: dendritic spike initiation (Gasparini et al 2004),2004
/showmodel?model=143719,143719,CA1 pyramidal neuron: depolarization block  (Bianchi et al. 2012),2012
/showmodel?model=32992,32992,CA1 pyramidal neuron: effects of Ih on distal inputs (Migliore et al 2004),2004
/showmodel?model=9769,9769,CA1 pyramidal neuron: effects of Lamotrigine on dendritic excitability (Poolos et al 2002),2002
/showmodel?model=148094,148094,CA1 pyramidal neuron: effects of R213Q and R312W Kv7.2 mutations (Miceli et al. 2013),2013
/showmodel?model=112546,112546,CA1 pyramidal neuron: functional significance of axonal Kv7 channels (Shah et al. 2008),2008
/showmodel?model=116983,116983,CA1 pyramidal neuron: h channel-dependent deficit of theta oscill. resonance (Marcelin et al. 2008),2008
/showmodel?model=19696,19696,CA1 pyramidal neuron: integration of subthreshold inputs from PP and SC (Migliore 2003),2003
/showmodel?model=258867,258867,CA1 pyramidal neuron: nonlinear a5-GABAAR controls synaptic NMDAR activation (Schulz et al 2018),2018
/showmodel?model=126776,126776,CA1 pyramidal neuron: rebound spiking (Ascoli et al.2010),2010
/showmodel?model=138205,138205,CA1 pyramidal neuron: schizophrenic behavior (Migliore et al. 2011),2011
/showmodel?model=55035,55035,CA1 pyramidal neuron: signal propagation in oblique dendrites (Migliore et al 2005),2005
/showmodel?model=157157,157157,CA1 pyramidal neuron: synaptic plasticity during theta cycles (Saudargiene et al. 2015),2015
/showmodel?model=144490,144490,CA1 pyramidal neuron: synaptically-induced bAP predicts synapse location (Sterratt et al. 2012),2012
/showmodel?model=87535,87535,CA1 pyramidal neurons: binding properties and the magical number 7 (Migliore et al. 2008),2008
/showmodel?model=151731,151731,CA1 pyramidal neurons: effect of external electric field from power lines (Cavarretta et al. 2014),2014
/showmodel?model=144976,144976,CA1 pyramidal neurons: effects of Alzheimer (Culmone and Migliore 2012),2012
/showmodel?model=144392,144392,CA1 pyramidal neurons: effects of Kv7 (M-) channels on synaptic integration (Shah et al. 2011),2011
/showmodel?model=118986,118986,CA1 pyramidal neurons: effects of a Kv7.2 mutation (Miceli et al. 2009),2009
/showmodel?model=267742,267742,"CA1 pyramidal populations after high frequency head impacts (Chapman, et al., 2023)",2023
/showmodel?model=137745,137745,CA1 pyramidal: Stochastic amplification of KCa in Ca2+ microdomains (Stanley et al. 2011),2011
/showmodel?model=136176,136176,CA1 stratum radiatum interneuron multicompartmental model (Katona et al. 2011),2011
/showmodel?model=186768,186768,"CA3 Network Model of Epileptic Activity (Sanjay et. al, 2015)",2015
/showmodel?model=3263,3263,CA3 Pyramidal Neuron (Migliore et al 1995),1995
/showmodel?model=140732,140732,"CA3 Radiatum/Lacunosum-Moleculare interneuron, Ih (Anderson et al. 2011)",2011
/showmodel?model=266905,266905,CA3 hippocampal pyramidal neuron with voltage-clamp intrinsic conductance data (Traub et al 1991),1991
/showmodel?model=35358,35358,"CA3 pyramidal cell: rhythmogenesis in a reduced Traub model (Pinsky, Rinzel 1994)",1994
/showmodel?model=20007,20007,CA3 pyramidal neuron (Lazarewicz et al 2002),2002
/showmodel?model=126814,126814,CA3 pyramidal neuron (Safiulina et al. 2010),2010
/showmodel?model=101629,101629,CA3 pyramidal neuron: firing properties (Hemond et al. 2008),2008
/showmodel?model=184139,184139,"CA3 pyramidal neurons: Kv1.2 mediates modulation of cortical inputs (Hyun et al., 2015)",2015
/showmodel?model=3332,3332,"CN Octopus Cell: Ih current (Bal, Oertel 2000)",2000
/showmodel?model=37857,37857,"CN bushy, stellate neurons (Rothman, Manis 2003)",2003
/showmodel?model=231238,231238,"CN bushy, stellate neurons (Rothman, Manis 2003) (Brian 2)",2003
/showmodel?model=126899,126899,"CN bushy, stellate neurons (Rothman, Manis 2003) (Brian)",2003
/showmodel?model=37856,37856,"CN pyramidal fusiform cell (Kanold, Manis 2001)",2001
/showmodel?model=123086,123086,CONFIGR: a vision-based model for long-range figure completion (Carpenter et al. 2007),2007
/showmodel?model=225095,225095,"COREM: configurable retina simulator (Martínez-Cañada et al., 2016)",2016
/showmodel?model=225906,225906,CRH modulates excitatory transmission and network physiology in hippocampus (Gunn et al. 2017),2017
/showmodel?model=58199,58199,Ca(2+) oscillations based on Ca-induced Ca-release (Dupont et al 1991),1991
/showmodel?model=185858,185858,Ca+/HCN channel-dependent persistent activity in multiscale model of neocortex (Neymotin et al 2016),2016
/showmodel?model=3509,3509,"Ca-dependent K Channel: kinetics from rat muscle (Moczydlowski, Latorre 1983) NEURON",1983
/showmodel?model=111877,111877,"Ca-dependent K Channel: kinetics from rat muscle (Moczydlowski, Latorre 1983) XPP",1983
/showmodel?model=146376,146376,Ca1 pyramidal neuron: reduction model (Marasco et al. 2012),2012
/showmodel?model=247655,247655,Ca2+ Oscillations in Sympathetic neurons (Friel 1995),1995
/showmodel?model=125676,125676,Ca2+ current versus Ca2+ channel cooperativity of exocytosis (Matveev et al. 2009),2009
/showmodel?model=223144,223144,Ca2+ oscillations in single astrocytes (Lavrentovich and Hemkin 2008) (python) (Manninen et al 2017),2008
/showmodel?model=245412,245412,Ca2+ requirements for Long-Term Depression in Purkinje Cells (Criseida Zamora et al 2018),2018
